id,pokemon_id,method,move_id
42685,527,Level 12,21
42686,527,Level 15,216
42687,527,Level 19,246
42688,527,Level 21,10
42689,527,Level 25,24
42690,527,Level 29,13
42691,527,Level 29,60
42692,527,Level 32,11
42693,527,Level 36,184
42694,527,Level 41,351
42695,527,Level 47,134
42696,527,TM03,355
42697,527,TM04,60
42698,527,TM06,513
42699,527,TM10,224
42700,527,TM12,498
42701,527,TM16,267
42702,527,TM17,348
42703,527,TM18,366
42704,527,TM19,501
42705,527,TM20,399
42706,527,TM21,178
42707,527,TM27,379
42708,527,TM29,351
42709,527,TM30,414
42710,527,TM32,108
42711,527,TM33,373
42712,527,TM40,6
42713,527,TM41,512
42714,527,TM42,142
42715,527,TM44,377
42716,527,TM45,24
42717,527,TM46,503
42718,527,TM48,396
42719,527,TM53,136
42720,527,TM57,64
42721,527,TM62,4
42722,527,TM63,131
42723,527,TM70,163
42724,527,TM73,507
42725,527,TM74,203
42726,527,TM77,350
42727,527,TM85,120
42728,527,TM87,483
42729,527,TM88,333
42730,527,TM89,523
42731,527,TM90,476
42732,527,TM92,518
42733,527,HM02,167
42734,527,Breeding,65
42735,527,Breeding,257
42736,527,Breeding,145
42737,527,Breeding,481
42738,527,Breeding,490
42739,527,Breeding,468
42740,527,Breeding,395
42741,527,Breeding,165
42742,527,Breeding,221
42743,527,Move Tutor,8
42744,527,Move Tutor,134
42745,527,Move Tutor,187
42746,527,Move Tutor,219
42747,527,Move Tutor,221
42748,527,Move Tutor,257
42749,527,Move Tutor,276
42750,527,Move Tutor,395
42751,527,Move Tutor,424
42752,527,Move Tutor,429
42753,527,Move Tutor,438
42754,527,Move Tutor,448
42755,527,Move Tutor,479
42756,527,Move Tutor,496
42757,527,Move Tutor,517
42758,527,Move Tutor,524
42759,527,Move Tutor,558
42760,528,Level 0,75
42761,528,Level 0,322
42762,528,Level 0,202
42763,528,Level 0,21
42764,528,Level 4,322
42765,528,Level 8,202
42766,528,Level 12,21
42767,528,Level 15,216
42768,528,Level 19,246
42769,528,Level 21,10
42770,528,Level 25,24
42771,528,Level 29,13
42772,528,Level 29,60
42773,528,Level 32,11
42774,528,Level 36,184
42775,528,Level 41,351
42776,528,Level 47,134
42777,528,TM03,355
42778,528,TM04,60
42779,528,TM06,513
42780,528,TM10,224
42781,528,TM12,498
42782,528,TM15,233
42783,528,TM16,267
42784,528,TM17,348
42785,528,TM18,366
42786,528,TM19,501
42787,528,TM20,399
42788,528,TM21,178
42789,528,TM27,379
42790,528,TM29,351
42791,528,TM30,414
42792,528,TM32,108
42793,528,TM33,373
42794,528,TM40,6
42795,528,TM41,512
42796,528,TM42,142
42797,528,TM44,377
42798,528,TM45,24
42799,528,TM46,503
42800,528,TM48,396
42801,528,TM53,136
42802,528,TM57,64
42803,528,TM62,4
42804,528,TM63,131
42805,528,TM68,188
42806,528,TM70,163
42807,528,TM73,507
42808,528,TM74,203
42809,528,TM77,350
42810,528,TM85,120
42811,528,TM87,483
42812,528,TM88,333
42813,528,TM89,523
42814,528,TM90,476
42815,528,TM92,518
42816,528,HM02,167
42817,528,Breeding,65
42818,528,Breeding,257
42819,528,Breeding,145
42820,528,Breeding,481
42821,528,Breeding,490
42822,528,Breeding,468
42823,528,Breeding,395
42824,528,Breeding,165
42825,528,Breeding,221
42826,528,Move Tutor,8
42827,528,Move Tutor,134
42828,528,Move Tutor,187
42829,528,Move Tutor,219
42830,528,Move Tutor,221
42831,528,Move Tutor,257
42832,528,Move Tutor,276
42833,528,Move Tutor,395
42834,528,Move Tutor,424
42835,528,Move Tutor,429
42836,528,Move Tutor,431
42837,528,Move Tutor,438
42838,528,Move Tutor,448
42839,528,Move Tutor,479
42840,528,Move Tutor,496
42841,528,Move Tutor,517
42842,528,Move Tutor,524
42843,528,Move Tutor,558
42844,529,Level 0,405
42845,529,Level 0,310
42846,529,Level 5,367
42847,529,Level 8,311
42848,529,Level 12,181
42849,529,Level 15,292
42850,529,Level 19,100
42851,529,Level 22,225
42852,529,Level 26,436
42853,529,Level 29,387
42854,529,Level 33,126
42855,529,Level 36,489
42856,529,Level 40,402
42857,529,Level 43,122
42858,529,Level 47,156
42859,529,TM01,225
42860,529,TM06,513
42861,529,TM10,224
42862,529,TM17,348
42863,529,TM21,178
42864,529,TM26,126
42865,529,TM27,379
42866,529,TM28,100
42867,529,TM31,50
42868,529,TM32,108
42869,529,TM36,440
42870,529,TM37,402
42871,529,TM39,390
42872,529,TM40,6
42873,529,TM42,142
42874,529,TM44,377
42875,529,TM45,24
42876,529,TM48,396
42877,529,TM56,166
42878,529,TM65,415
42879,529,TM75,489
42880,529,TM78,57
42881,529,TM80,387
42882,529,TM81,555
42883,529,TM84,336
42884,529,TM87,483
42885,529,TM90,476
42886,529,TM94,388
42887,529,HM01,92
42888,529,HM04,470
42889,529,Breeding,250
42890,529,Breeding,367
42891,529,Breeding,125
42892,529,Breeding,89
42893,529,Breeding,293
42894,529,Breeding,475
42895,529,Breeding,430
42896,529,Breeding,385
42897,529,Move Tutor,122
42898,529,Move Tutor,125
42899,529,Move Tutor,250
42900,529,Move Tutor,438
42901,529,Move Tutor,448
42902,529,Move Tutor,462
42903,530,Level 0,405
42904,530,Level 0,310
42905,530,Level 0,367
42906,530,Level 0,311
42907,530,Level 5,367
42908,530,Level 8,311
42909,530,Level 12,181
42910,530,Level 15,292
42911,530,Level 19,100
42912,530,Level 22,225
42913,530,Level 26,436
42914,530,Level 29,387
42915,530,Level 31,227
42916,530,Level 36,126
42917,530,Level 42,489
42918,530,Level 49,402
42919,530,Level 55,122
42920,530,Level 62,156
42921,530,TM01,225
42922,530,TM06,513
42923,530,TM10,224
42924,530,TM15,233
42925,530,TM17,348
42926,530,TM21,178
42927,530,TM26,126
42928,530,TM27,379
42929,530,TM28,100
42930,530,TM31,50
42931,530,TM32,108
42932,530,TM36,440
42933,530,TM37,402
42934,530,TM39,390
42935,530,TM40,6
42936,530,TM42,142
42937,530,TM44,377
42938,530,TM45,24
42939,530,TM48,396
42940,530,TM52,168
42941,530,TM56,166
42942,530,TM65,415
42943,530,TM68,188
42944,530,TM75,489
42945,530,TM78,57
42946,530,TM80,387
42947,530,TM81,555
42948,530,TM84,336
42949,530,TM87,483
42950,530,TM90,476
42951,530,TM94,388
42952,530,HM01,92
42953,530,HM04,470
42954,530,Breeding,250
42955,530,Breeding,367
42956,530,Breeding,125
42957,530,Breeding,89
42958,530,Breeding,293
42959,530,Breeding,475
42960,530,Breeding,430
42961,530,Breeding,385
42962,530,Move Tutor,122
42963,530,Move Tutor,125
42964,530,Move Tutor,250
42965,530,Move Tutor,251
42966,530,Move Tutor,281
42967,530,Move Tutor,438
42968,530,Move Tutor,448
42969,530,Move Tutor,462
42970,531,Level 0,340
42971,531,Level 0,195
42972,531,Level 0,221
42973,531,Level 5,375
42974,531,Level 10,110
42975,531,Level 15,24
42976,531,Level 20,408
42977,531,Level 25,137
42978,531,Level 30,497
42979,531,Level 35,214
42980,531,Level 40,8
42981,531,Level 45,426
42982,531,Level 50,109
42983,531,Level 55,258
42984,531,TM03,355
42985,531,TM04,60
42986,531,TM06,513
42987,531,TM10,224
42988,531,TM11,478
42989,531,TM13,238
42990,531,TM14,40
42991,531,TM15,233
42992,531,TM16,267
42993,531,TM17,348
42994,531,TM18,366
42995,531,TM19,501
42996,531,TM20,399
42997,531,TM21,178
42998,531,TM22,451
42999,531,TM24,508
43000,531,TM25,505
43001,531,TM27,379
43002,531,TM28,100
43003,531,TM29,351
43004,531,TM30,414
43005,531,TM32,108
43006,531,TM33,373
43007,531,TM35,161
43008,531,TM38,151
43009,531,TM42,142
43010,531,TM44,377
43011,531,TM45,24
43012,531,TM48,396
43013,531,TM49,127
43014,531,TM56,166
43015,531,TM57,64
43016,531,TM59,247
43017,531,TM67,378
43018,531,TM70,163
43019,531,TM73,507
43020,531,TM77,350
43021,531,TM83,551
43022,531,TM85,120
43023,531,TM86,191
43024,531,TM87,483
43025,531,TM90,476
43026,531,TM92,518
43027,531,TM93,544
43028,531,HM03,482
43029,531,Breeding,547
43030,531,Breeding,211
43031,531,Breeding,272
43032,531,Breeding,133
43033,531,Breeding,34
43034,531,Breeding,485
43035,531,Breeding,556
43036,531,Breeding,438
43037,531,Breeding,215
43038,531,Breeding,13
43039,531,Move Tutor,8
43040,531,Move Tutor,84
43041,531,Move Tutor,119
43042,531,Move Tutor,154
43043,531,Move Tutor,194
43044,531,Move Tutor,211
43045,531,Move Tutor,221
43046,531,Move Tutor,235
43047,531,Move Tutor,241
43048,531,Move Tutor,245
43049,531,Move Tutor,252
43050,531,Move Tutor,257
43051,531,Move Tutor,258
43052,531,Move Tutor,270
43053,531,Move Tutor,276
43054,531,Move Tutor,326
43055,531,Move Tutor,392
43056,531,Move Tutor,424
43057,531,Move Tutor,429
43058,531,Move Tutor,438
43059,531,Move Tutor,447
43060,531,Move Tutor,448
43061,531,Move Tutor,509
43062,531,Move Tutor,524
43063,531,Move Tutor,558
43064,532,Level 0,340
43065,532,Level 0,265
43066,532,Level 4,169
43067,532,Level 8,35
43068,532,Level 12,270
43069,532,Level 16,389
43070,532,Level 20,533
43071,532,Level 24,67
43072,532,Level 28,56
43073,532,Level 31,387
43074,532,Level 34,124
43075,532,Level 37,404
43076,532,Level 40,205
43077,532,Level 43,467
43078,532,Level 46,170
43079,532,Level 49,480
43080,532,TM06,513
43081,532,TM08,56
43082,532,TM10,224
43083,532,TM11,478
43084,532,TM12,498
43085,532,TM17,348
43086,532,TM18,366
43087,532,TM21,178
43088,532,TM23,442
43089,532,TM27,379
43090,532,TM28,100
43091,532,TM31,50
43092,532,TM32,108
43093,532,TM39,390
43094,532,TM42,142
43095,532,TM44,377
43096,532,TM45,24
43097,532,TM47,271
43098,532,TM48,396
43099,532,TM52,168
43100,532,TM56,166
43101,532,TM66,328
43102,532,TM67,378
43103,532,TM71,467
43104,532,TM80,387
43105,532,TM83,551
43106,532,TM84,336
43107,532,TM86,191
43108,532,TM87,483
43109,532,TM90,476
43110,532,TM94,388
43111,532,HM04,470
43112,532,Breeding,119
43113,532,Breeding,135
43114,532,Breeding,83
43115,532,Breeding,73
43116,532,Breeding,173
43117,532,Breeding,443
43118,532,Breeding,99
43119,532,Breeding,543
43120,532,Breeding,172
43121,532,Breeding,381
43122,532,Breeding,275
43123,532,Move Tutor,41
43124,532,Move Tutor,119
43125,532,Move Tutor,154
43126,532,Move Tutor,221
43127,532,Move Tutor,241
43128,532,Move Tutor,257
43129,532,Move Tutor,270
43130,532,Move Tutor,438
43131,532,Move Tutor,448
43132,532,Move Tutor,480
43133,532,Move Tutor,509
43134,533,Level 0,340
43135,533,Level 0,265
43136,533,Level 0,169
43137,533,Level 0,35
43138,533,Level 4,169
43139,533,Level 8,35
43140,533,Level 12,270
43141,533,Level 16,389
43142,533,Level 20,533
43143,533,Level 24,67
43144,533,Level 29,56
43145,533,Level 33,387
43146,533,Level 37,124
43147,533,Level 41,404
43148,533,Level 45,205
43149,533,Level 49,467
43150,533,Level 53,170
43151,533,Level 57,480
43152,533,TM06,513
43153,533,TM08,56
43154,533,TM10,224
43155,533,TM11,478
43156,533,TM12,498
43157,533,TM17,348
43158,533,TM18,366
43159,533,TM21,178
43160,533,TM23,442
43161,533,TM27,379
43162,533,TM28,100
43163,533,TM31,50
43164,533,TM32,108
43165,533,TM39,390
43166,533,TM42,142
43167,533,TM44,377
43168,533,TM45,24
43169,533,TM47,271
43170,533,TM48,396
43171,533,TM52,168
43172,533,TM56,166
43173,533,TM66,328
43174,533,TM67,378
43175,533,TM71,467
43176,533,TM80,387
43177,533,TM83,551
43178,533,TM84,336
43179,533,TM86,191
43180,533,TM87,483
43181,533,TM90,476
43182,533,TM94,388
43183,533,HM04,470
43184,533,Breeding,119
43185,533,Breeding,135
43186,533,Breeding,83
43187,533,Breeding,73
43188,533,Breeding,173
43189,533,Breeding,443
43190,533,Breeding,99
43191,533,Breeding,543
43192,533,Breeding,172
43193,533,Breeding,381
43194,533,Breeding,275
43195,533,Move Tutor,41
43196,533,Move Tutor,119
43197,533,Move Tutor,154
43198,533,Move Tutor,221
43199,533,Move Tutor,241
43200,533,Move Tutor,257
43201,533,Move Tutor,270
43202,533,Move Tutor,438
43203,533,Move Tutor,448
43204,533,Move Tutor,480
43205,533,Move Tutor,509
43206,534,Level 0,340
43207,534,Level 0,265
43208,534,Level 0,169
43209,534,Level 0,35
43210,534,Level 4,169
43211,534,Level 8,35
43212,534,Level 12,270
43213,534,Level 16,389
43214,534,Level 20,533
43215,534,Level 24,67
43216,534,Level 29,56
43217,534,Level 33,387
43218,534,Level 37,124
43219,534,Level 41,404
43220,534,Level 45,205
43221,534,Level 49,467
43222,534,Level 53,170
43223,534,Level 57,480
43224,534,TM06,513
43225,534,TM08,56
43226,534,TM10,224
43227,534,TM11,478
43228,534,TM12,498
43229,534,TM15,233
43230,534,TM17,348
43231,534,TM18,366
43232,534,TM21,178
43233,534,TM23,442
43234,534,TM26,126
43235,534,TM27,379
43236,534,TM28,100
43237,534,TM31,50
43238,534,TM32,108
43239,534,TM39,390
43240,534,TM42,142
43241,534,TM44,377
43242,534,TM45,24
43243,534,TM47,271
43244,534,TM48,396
43245,534,TM52,168
43246,534,TM56,166
43247,534,TM66,328
43248,534,TM67,378
43249,534,TM68,188
43250,534,TM71,467
43251,534,TM78,57
43252,534,TM80,387
43253,534,TM83,551
43254,534,TM84,336
43255,534,TM86,191
43256,534,TM87,483
43257,534,TM90,476
43258,534,TM94,388
43259,534,HM04,470
43260,534,Breeding,119
43261,534,Breeding,135
43262,534,Breeding,83
43263,534,Breeding,73
43264,534,Breeding,173
43265,534,Breeding,443
43266,534,Breeding,99
43267,534,Breeding,543
43268,534,Breeding,172
43269,534,Breeding,381
43270,534,Breeding,275
43271,534,Move Tutor,41
43272,534,Move Tutor,119
43273,534,Move Tutor,154
43274,534,Move Tutor,221
43275,534,Move Tutor,241
43276,534,Move Tutor,257
43277,534,Move Tutor,270
43278,534,Move Tutor,438
43279,534,Move Tutor,448
43280,534,Move Tutor,480
43281,534,Move Tutor,509
43282,535,Level 0,52
43283,535,Level 0,195
43284,535,Level 5,481
43285,535,Level 9,396
43286,535,Level 12,53
43287,535,Level 16,309
43288,535,Level 20,16
43289,535,Level 23,524
43290,535,Level 27,312
43291,535,Level 31,366
43292,535,Level 34,157
43293,535,Level 38,127
43294,535,Level 42,232
43295,535,Level 45,235
43296,535,TM06,513
43297,535,TM07,204
43298,535,TM10,224
43299,535,TM17,348
43300,535,TM18,366
43301,535,TM21,178
43302,535,TM27,379
43303,535,TM32,108
43304,535,TM34,441
43305,535,TM36,440
43306,535,TM42,142
43307,535,TM44,377
43308,535,TM45,24
43309,535,TM48,396
43310,535,TM49,127
43311,535,TM55,403
43312,535,TM87,483
43313,535,TM90,476
43314,535,HM03,482
43315,535,Breeding,536
43316,535,Breeding,375
43317,535,Breeding,310
43318,535,Breeding,308
43319,535,Breeding,438
43320,535,Breeding,448
43321,535,Breeding,304
43322,535,Breeding,125
43323,535,Move Tutor,48
43324,535,Move Tutor,125
43325,535,Move Tutor,134
43326,535,Move Tutor,235
43327,535,Move Tutor,245
43328,535,Move Tutor,438
43329,535,Move Tutor,448
43330,535,Move Tutor,524
43331,536,Level 0,52
43332,536,Level 0,195
43333,536,Level 0,481
43334,536,Level 0,396
43335,536,Level 5,481
43336,536,Level 9,396
43337,536,Level 12,53
43338,536,Level 16,309
43339,536,Level 20,16
43340,536,Level 23,524
43341,536,Level 28,312
43342,536,Level 33,366
43343,536,Level 37,157
43344,536,Level 42,127
43345,536,Level 47,232
43346,536,Level 51,235
43347,536,TM06,513
43348,536,TM07,204
43349,536,TM10,224
43350,536,TM17,348
43351,536,TM18,366
43352,536,TM21,178
43353,536,TM27,379
43354,536,TM32,108
43355,536,TM34,441
43356,536,TM36,440
43357,536,TM42,142
43358,536,TM44,377
43359,536,TM45,24
43360,536,TM48,396
43361,536,TM49,127
43362,536,TM55,403
43363,536,TM78,57
43364,536,TM87,483
43365,536,TM90,476
43366,536,TM94,388
43367,536,HM03,482
43368,536,Breeding,536
43369,536,Breeding,375
43370,536,Breeding,310
43371,536,Breeding,308
43372,536,Breeding,438
43373,536,Breeding,448
43374,536,Breeding,304
43375,536,Breeding,125
43376,536,Move Tutor,48
43377,536,Move Tutor,125
43378,536,Move Tutor,134
43379,536,Move Tutor,185
43380,536,Move Tutor,235
43381,536,Move Tutor,245
43382,536,Move Tutor,438
43383,536,Move Tutor,448
43384,536,Move Tutor,462
43385,536,Move Tutor,524
43386,537,Level 0,52
43387,537,Level 0,195
43388,537,Level 0,481
43389,537,Level 0,396
43390,537,Level 5,481
43391,537,Level 9,396
43392,537,Level 12,53
43393,537,Level 16,309
43394,537,Level 20,16
43395,537,Level 23,524
43396,537,Level 28,312
43397,537,Level 33,366
43398,537,Level 36,1
43399,537,Level 39,157
43400,537,Level 44,119
43401,537,Level 49,127
43402,537,Level 53,232
43403,537,Level 59,235
43404,537,TM06,513
43405,537,TM07,204
43406,537,TM09,527
43407,537,TM10,224
43408,537,TM15,233
43409,537,TM17,348
43410,537,TM18,366
43411,537,TM21,178
43412,537,TM26,126
43413,537,TM27,379
43414,537,TM28,100
43415,537,TM31,50
43416,537,TM32,108
43417,537,TM34,441
43418,537,TM36,440
43419,537,TM39,390
43420,537,TM42,142
43421,537,TM44,377
43422,537,TM45,24
43423,537,TM48,396
43424,537,TM49,127
43425,537,TM52,168
43426,537,TM55,403
43427,537,TM56,166
43428,537,TM66,328
43429,537,TM68,188
43430,537,TM78,57
43431,537,TM80,387
43432,537,TM84,336
43433,537,TM86,191
43434,537,TM87,483
43435,537,TM90,476
43436,537,TM94,388
43437,537,HM03,482
43438,537,HM04,470
43439,537,Breeding,536
43440,537,Breeding,375
43441,537,Breeding,310
43442,537,Breeding,308
43443,537,Breeding,438
43444,537,Breeding,448
43445,537,Breeding,304
43446,537,Breeding,125
43447,537,Move Tutor,48
43448,537,Move Tutor,119
43449,537,Move Tutor,125
43450,537,Move Tutor,134
43451,537,Move Tutor,185
43452,537,Move Tutor,235
43453,537,Move Tutor,241
43454,537,Move Tutor,245
43455,537,Move Tutor,257
43456,537,Move Tutor,270
43457,537,Move Tutor,438
43458,537,Move Tutor,448
43459,537,Move Tutor,462
43460,537,Move Tutor,524
43461,538,Level 0,36
43462,538,Level 0,265
43463,538,Level 5,35
43464,538,Level 9,169
43465,538,Level 13,412
43466,538,Level 17,530
43467,538,Level 21,380
43468,538,Level 25,469
43469,538,Level 29,43
43470,538,Level 33,56
43471,538,Level 37,68
43472,538,Level 41,135
43473,538,Level 45,543
43474,538,Level 49,480
43475,538,Level 53,381
43476,538,TM06,513
43477,538,TM08,56
43478,538,TM10,224
43479,538,TM11,478
43480,538,TM12,498
43481,538,TM17,348
43482,538,TM18,366
43483,538,TM21,178
43484,538,TM26,126
43485,538,TM27,379
43486,538,TM28,100
43487,538,TM31,50
43488,538,TM32,108
43489,538,TM39,390
43490,538,TM42,142
43491,538,TM44,377
43492,538,TM45,24
43493,538,TM47,271
43494,538,TM48,396
43495,538,TM52,168
43496,538,TM56,166
43497,538,TM66,328
43498,538,TM67,378
43499,538,TM68,188
43500,538,TM71,467
43501,538,TM78,57
43502,538,TM80,387
43503,538,TM83,551
43504,538,TM84,336
43505,538,TM86,191
43506,538,TM87,483
43507,538,TM90,476
43508,538,TM94,388
43509,538,HM04,470
43510,538,Move Tutor,36
43511,538,Move Tutor,41
43512,538,Move Tutor,154
43513,538,Move Tutor,221
43514,538,Move Tutor,241
43515,538,Move Tutor,257
43516,538,Move Tutor,270
43517,538,Move Tutor,326
43518,538,Move Tutor,438
43519,538,Move Tutor,448
43520,538,Move Tutor,480
43521,538,Move Tutor,509
43522,539,Level 0,388
43523,539,Level 0,265
43524,539,Level 5,35
43525,539,Level 9,169
43526,539,Level 13,107
43527,539,Level 17,271
43528,539,Level 21,83
43529,539,Level 25,255
43530,539,Level 29,50
43531,539,Level 33,56
43532,539,Level 37,378
43533,539,Level 41,135
43534,539,Level 45,362
43535,539,Level 49,71
43536,539,Level 53,381
43537,539,TM06,513
43538,539,TM08,56
43539,539,TM10,224
43540,539,TM11,478
43541,539,TM12,498
43542,539,TM17,348
43543,539,TM18,366
43544,539,TM21,178
43545,539,TM26,126
43546,539,TM27,379
43547,539,TM28,100
43548,539,TM31,50
43549,539,TM32,108
43550,539,TM39,390
43551,539,TM42,142
43552,539,TM44,377
43553,539,TM45,24
43554,539,TM47,271
43555,539,TM48,396
43556,539,TM52,168
43557,539,TM56,166
43558,539,TM66,328
43559,539,TM67,378
43560,539,TM68,188
43561,539,TM71,467
43562,539,TM78,57
43563,539,TM80,387
43564,539,TM83,551
43565,539,TM84,336
43566,539,TM86,191
43567,539,TM87,483
43568,539,TM90,476
43569,539,TM94,388
43570,539,HM04,470
43571,539,Move Tutor,41
43572,539,Move Tutor,123
43573,539,Move Tutor,154
43574,539,Move Tutor,221
43575,539,Move Tutor,241
43576,539,Move Tutor,257
43577,539,Move Tutor,270
43578,539,Move Tutor,326
43579,539,Move Tutor,438
43580,539,Move Tutor,448
43581,539,Move Tutor,480
43582,539,Move Tutor,509
43583,540,Level 0,492
43584,540,Level 0,471
43585,540,Level 8,54
43586,540,Level 15,368
43587,540,Level 22,473
43588,540,Level 29,135
43589,540,Level 36,55
43590,540,Level 43,157
43591,540,TM04,60
43592,540,TM06,513
43593,540,TM10,224
43594,540,TM11,478
43595,540,TM16,267
43596,540,TM17,348
43597,540,TM20,399
43598,540,TM21,178
43599,540,TM22,451
43600,540,TM27,379
43601,540,TM32,108
43602,540,TM42,142
43603,540,TM44,377
43604,540,TM45,24
43605,540,TM48,396
43606,540,TM53,136
43607,540,TM66,328
43608,540,TM70,163
43609,540,TM76,473
43610,540,TM85,120
43611,540,TM86,191
43612,540,TM87,483
43613,540,TM90,476
43614,540,HM01,92
43615,540,Breeding,425
43616,540,Breeding,406
43617,540,Breeding,370
43618,540,Breeding,298
43619,540,Breeding,9
43620,540,Breeding,283
43621,540,Breeding,31
43622,540,Breeding,61
43623,540,Breeding,11
43624,540,Move Tutor,54
43625,540,Move Tutor,130
43626,540,Move Tutor,187
43627,540,Move Tutor,250
43628,540,Move Tutor,276
43629,540,Move Tutor,410
43630,540,Move Tutor,424
43631,540,Move Tutor,438
43632,540,Move Tutor,448
43633,540,Move Tutor,491
43634,540,Move Tutor,552
43635,541,Level 0,193
43636,541,Level 0,492
43637,541,Level 0,471
43638,541,Level 0,54
43639,541,Level 0,368
43640,541,Level 20,348
43641,541,TM04,60
43642,541,TM06,513
43643,541,TM10,224
43644,541,TM11,478
43645,541,TM16,267
43646,541,TM17,348
43647,541,TM20,399
43648,541,TM21,178
43649,541,TM22,451
43650,541,TM27,379
43651,541,TM32,108
43652,541,TM42,142
43653,541,TM44,377
43654,541,TM45,24
43655,541,TM48,396
43656,541,TM53,136
43657,541,TM66,328
43658,541,TM70,163
43659,541,TM76,473
43660,541,TM85,120
43661,541,TM86,191
43662,541,TM87,483
43663,541,TM90,476
43664,541,HM01,92
43665,541,Breeding,425
43666,541,Breeding,406
43667,541,Breeding,370
43668,541,Breeding,298
43669,541,Breeding,9
43670,541,Breeding,283
43671,541,Breeding,31
43672,541,Breeding,61
43673,541,Breeding,11
43674,541,Move Tutor,54
43675,541,Move Tutor,130
43676,541,Move Tutor,187
43677,541,Move Tutor,250
43678,541,Move Tutor,276
43679,541,Move Tutor,410
43680,541,Move Tutor,424
43681,541,Move Tutor,438
43682,541,Move Tutor,448
43683,541,Move Tutor,491
43684,541,Move Tutor,552
43685,541,Pre-evolution,473
43686,541,Pre-evolution,135
43687,541,Pre-evolution,55
43688,541,Pre-evolution,157
43689,542,Level 0,146
43690,542,Level 0,492
43691,542,Level 0,471
43692,542,Level 0,54
43693,542,Level 0,368
43694,542,Level 8,54
43695,542,Level 15,368
43696,542,Level 22,473
43697,542,Level 29,436
43698,542,Level 32,221
43699,542,Level 36,260
43700,542,Level 39,555
43701,542,Level 43,137
43702,542,Level 46,489
43703,542,Level 50,261
43704,542,TM01,225
43705,542,TM04,60
43706,542,TM06,513
43707,542,TM10,224
43708,542,TM11,478
43709,542,TM15,233
43710,542,TM16,267
43711,542,TM17,348
43712,542,TM20,399
43713,542,TM21,178
43714,542,TM22,451
43715,542,TM27,379
43716,542,TM32,108
43717,542,TM33,373
43718,542,TM40,6
43719,542,TM42,142
43720,542,TM44,377
43721,542,TM45,24
43722,542,TM48,396
43723,542,TM53,136
43724,542,TM54,146
43725,542,TM65,415
43726,542,TM66,328
43727,542,TM67,378
43728,542,TM68,188
43729,542,TM70,163
43730,542,TM75,489
43731,542,TM76,473
43732,542,TM81,555
43733,542,TM84,336
43734,542,TM85,120
43735,542,TM86,191
43736,542,TM87,483
43737,542,TM90,476
43738,542,HM01,92
43739,542,Breeding,425
43740,542,Breeding,406
43741,542,Breeding,370
43742,542,Breeding,298
43743,542,Breeding,9
43744,542,Breeding,283
43745,542,Breeding,31
43746,542,Breeding,61
43747,542,Breeding,11
43748,542,Move Tutor,54
43749,542,Move Tutor,130
43750,542,Move Tutor,187
43751,542,Move Tutor,211
43752,542,Move Tutor,221
43753,542,Move Tutor,250
43754,542,Move Tutor,257
43755,542,Move Tutor,276
43756,542,Move Tutor,410
43757,542,Move Tutor,424
43758,542,Move Tutor,438
43759,542,Move Tutor,448
43760,542,Move Tutor,491
43761,542,Move Tutor,552
43762,542,Pre-evolution,193
43763,542,Pre-evolution,348
43764,542,Pre-evolution,135
43765,542,Pre-evolution,55
43766,542,Pre-evolution,157
43767,543,Level 0,96
43768,543,Level 0,394
43769,543,Level 5,337
43770,543,Level 8,406
43771,543,Level 12,359
43772,543,Level 15,348
43773,543,Level 19,338
43774,543,Level 22,54
43775,543,Level 26,527
43776,543,Level 29,9
43777,543,Level 33,463
43778,543,Level 36,513
43779,543,Level 40,385
43780,543,Level 43,109
43781,543,TM06,513
43782,543,TM09,527
43783,543,TM10,224
43784,543,TM11,478
43785,543,TM17,348
43786,543,TM21,178
43787,543,TM22,451
43788,543,TM27,379
43789,543,TM32,108
43790,543,TM36,440
43791,543,TM42,142
43792,543,TM44,377
43793,543,TM45,24
43794,543,TM48,396
43795,543,TM66,328
43796,543,TM74,203
43797,543,TM76,473
43798,543,TM84,336
43799,543,TM87,483
43800,543,TM90,476
43801,543,TM94,388
43802,543,Breeding,521
43803,543,Breeding,332
43804,543,Breeding,514
43805,543,Breeding,457
43806,543,Breeding,497
43807,543,Breeding,385
43808,543,Move Tutor,54
43809,543,Move Tutor,134
43810,543,Move Tutor,250
43811,543,Move Tutor,438
43812,543,Move Tutor,448
43813,544,Level 0,96
43814,544,Level 0,394
43815,544,Level 0,337
43816,544,Level 0,406
43817,544,Level 5,337
43818,544,Level 8,406
43819,544,Level 12,359
43820,544,Level 15,348
43821,544,Level 19,338
43822,544,Level 22,250
43823,544,Level 23,54
43824,544,Level 28,527
43825,544,Level 32,9
43826,544,Level 37,463
43827,544,Level 41,513
43828,544,Level 46,385
43829,544,Level 50,109
43830,544,TM06,513
43831,544,TM09,527
43832,544,TM10,224
43833,544,TM11,478
43834,544,TM17,348
43835,544,TM21,178
43836,544,TM22,451
43837,544,TM27,379
43838,544,TM32,108
43839,544,TM36,440
43840,544,TM42,142
43841,544,TM44,377
43842,544,TM45,24
43843,544,TM48,396
43844,544,TM66,328
43845,544,TM74,203
43846,544,TM76,473
43847,544,TM84,336
43848,544,TM87,483
43849,544,TM90,476
43850,544,TM94,388
43851,544,Breeding,521
43852,544,Breeding,332
43853,544,Breeding,514
43854,544,Breeding,457
43855,544,Breeding,497
43856,544,Breeding,385
43857,544,Move Tutor,54
43858,544,Move Tutor,134
