id,url,move_name,move_type,move_category,move_pp,move_power,move_accuracy,move_description,move_secondary_effect
327,https://www.serebii.net/attackdex-bw/payday.shtml,Pay Day,normal,physical,20,40,100,Numerous coins are hurled at the target to inflict damage. Money is earned after the battle.,User gains coins after battle.
328,https://www.serebii.net/attackdex-bw/payback.shtml,Payback,dark,physical,10,50,100,"If the user moves after the target, this attack's power will be doubled.",
329,https://www.serebii.net/attackdex-bw/peck.shtml,Peck,flying,physical,35,35,100,The target is jabbed with a sharply pointed beak or horn.,No effect.
330,https://www.serebii.net/attackdex-bw/perishsong.shtml,Perish Song,normal,other,5,0,0,"Any Pokémon that hears this song faints in three turns, unless it switches out of battle.",All Pokémon on the field faint in 3 turns.
331,https://www.serebii.net/attackdex-bw/petaldance.shtml,Petal Dance,grass,special,10,120,100,The user attacks the target by scattering petals for two to three turns. The user then becomes confused.,User uses the same attack for 2-3 turns then becomes confused.
332,https://www.serebii.net/attackdex-bw/pinmissile.shtml,Pin Missile,bug,physical,20,14,85,Sharp spikes are shot at the target in rapid succession. They hit two to five times in a row.,Attacks 2-5 times in a row.
333,https://www.serebii.net/attackdex-bw/pluck.shtml,Pluck,flying,physical,20,60,100,"The user pecks the target. If the target is holding a Berry, the user eats it and gains its effect.",Removes user's hold BERRY
334,https://www.serebii.net/attackdex-bw/poisonfang.shtml,Poison Fang,poison,physical,15,50,100,The user bites the target with toxic fangs. It may also leave the target badly poisoned.,May induce severe poison.
335,https://www.serebii.net/attackdex-bw/poisongas.shtml,Poison Gas,poison,other,40,0,80,A cloud of poison gas is sprayed in the face of opposing Pokémon. It may poison those hit.,Induces poison.
336,https://www.serebii.net/attackdex-bw/poisonjab.shtml,Poison Jab,poison,physical,20,80,100,The target is stabbed with a tentacle or arm steeped in poison. It may also poison the target.,May induce poison.
337,https://www.serebii.net/attackdex-bw/poisonsting.shtml,Poison Sting,poison,physical,35,15,100,The user stabs the target with a poisonous stinger. This may also poison the target.,May induce poison.
338,https://www.serebii.net/attackdex-bw/poisontail.shtml,Poison Tail,poison,physical,25,50,100,The user hits the target with its tail. It may also poison the target. Critical hits land more easily.,Has high critical hit ratio. May induce poison.
339,https://www.serebii.net/attackdex-bw/poisonpowder.shtml,Poisonpowder,poison,other,35,0,75,The user scatters a cloud of poisonous dust on the target. It may poison the target.,Induces poison.
340,https://www.serebii.net/attackdex-bw/pound.shtml,Pound,normal,physical,35,40,100,"The target is physically pounded with a long tail or a foreleg, etc.",No effect.
341,https://www.serebii.net/attackdex-bw/powdersnow.shtml,Powder Snow,ice,special,25,40,100,The user attacks with a chilling gust of powdery snow. It may also freeze the targets.,May induce freeze.
342,https://www.serebii.net/attackdex-bw/powergem.shtml,Power Gem,rock,special,20,70,100,The user attacks with a ray of light that sparkles as if it were made of gemstones.,No effect.
343,https://www.serebii.net/attackdex-bw/powersplit.shtml,Power Split,psychic,other,10,0,0,The user employs its psychic power to average its Attack and Sp. Atk stats with those of the target's.,No effect.
344,https://www.serebii.net/attackdex-bw/powerswap.shtml,Power Swap,psychic,other,10,0,0,The user employs its psychic power to switch changes to its Attack and Sp. Atk with the target.,Switches user's ATTACK & SP. ATT stat increases with opponent.
345,https://www.serebii.net/attackdex-bw/powertrick.shtml,Power Trick,psychic,other,10,0,0,The user employs its psychic power to switch its Attack with its Defense stat.,Switches user's ATTACK & DEFENSE stat.
346,https://www.serebii.net/attackdex-bw/powerwhip.shtml,Power Whip,grass,physical,10,120,85,The user violently whirls its vines or tentacles to harshly lash the target.,No effect.
347,https://www.serebii.net/attackdex-bw/present.shtml,Present,normal,physical,15,1,90,"The user attacks by giving the target a gift with a hidden trap. It restores HP sometimes, however.",May hit or heal the user or the opponent.
348,https://www.serebii.net/attackdex-bw/protect.shtml,Protect,normal,other,10,0,0,It enables the user to evade all attacks. Its chance of failing rises if it is used in succession.,"This move if used in succession with other protection moves has its success rate cut with each successive use until the 9th successive use where it caps off.Successive UseRate1 Use100%2 Uses50%1/23 Uses25%1/44 Uses12.5%1/85 Uses6.25%1/166 Uses3.125%1/327 Uses1.5625%1/648 Uses0.78125%1/1289+ Uses0.000000023283064%1/4294967295There are a few moves and abilities which do break through this move; Lock On, Mind Reader and No Guard will allow the moves the opponent uses to land on the Pokémon regardless of this move. In addition to that, Thunder & Blizzard have a 30% chance of hitting if used within rain or hail respectively.The following moves are also unaffected by Protect & Detect; Acupressure, Doom Desire (delayed damage only), Future Sight (delayed damage only), Feint, Imprison, Perish Song, Psych Up, Shadow Force, Transform"
349,https://www.serebii.net/attackdex-bw/psybeam.shtml,Psybeam,psychic,special,20,65,100,The target is attacked with a peculiar ray. It may also cause confusion.,May induce CONFUSION.
350,https://www.serebii.net/attackdex-bw/psychup.shtml,Psych Up,normal,other,10,0,0,The user hypnotizes itself into copying any stat change made by the target.,Copies opponent's stat changes.
351,https://www.serebii.net/attackdex-bw/psychic.shtml,Psychic,psychic,special,10,90,100,The target is hit by a strong telekinetic force. It may also reduce the target's Sp. Def stat.,May lower opponent's SP. DEF one stage.
352,https://www.serebii.net/attackdex-bw/psychoboost.shtml,Psycho Boost,psychic,special,5,140,90,The user attacks the target at full power. The attack's recoil harshly reduces the user's Sp. Atk stat.,Lowers user's SP. ATK two stages.
353,https://www.serebii.net/attackdex-bw/psychocut.shtml,Psycho Cut,psychic,physical,20,70,100,The user tears at the target with blades formed by psychic power. Critical hits land more easily.,Has high critical hit ratio.
354,https://www.serebii.net/attackdex-bw/psychoshift.shtml,Psycho Shift,psychic,other,10,0,90,"Using its psychic power of suggestion, the user transfers its status problems to the target.",
355,https://www.serebii.net/attackdex-bw/psyshock.shtml,Psyshock,psychic,special,10,80,100,The user materializes an odd psychic wave to attack the target. This attack does physical damage.,Does damage based upon user's Sp. Atk and opponent's Defense stat
356,https://www.serebii.net/attackdex-bw/psystrike.shtml,Psystrike,psychic,special,10,100,100,The user materializes an odd psychic wave to attack the target. This attack does physical damage.,Does damage based upon user's Sp. Atk and opponent's Defense stat
357,https://www.serebii.net/attackdex-bw/psywave.shtml,Psywave,psychic,special,15,1,80,The target is attacked with an odd  psychic wave. The attack varies in intensity.,Inflicts damage equal to 0.5 to 1.5 x  user's level.
358,https://www.serebii.net/attackdex-bw/punishment.shtml,Punishment,dark,physical,5,1,100,This attack's power increases the more the target has powered up with stat changes.,"Punishment has a rather low Base Power to start of with, the game believes that it is 1, which is the value set for attacks that have varying power such as this, Gyro Ball, Fling and so forth.Now, for every boost in stats that the opponent has, the Base Power for Punishment is boosted by 20. This is for Attack, Defense, Special Defense, Special Attack & Speed. For example, if the opponent has used Calm Mind, its Special Attack & Special Defense both will have been raised one level. This would give Punishment a boost of 40 in Base Power each time Calm Mind is used.Many movesets have people utilising this move or other moves such as this and then passing them on through Baton Pass, overall the power soon stacks up giving Punishment a massive boost.However, Punishment's Base Power is capped at 200."
359,https://www.serebii.net/attackdex-bw/pursuit.shtml,Pursuit,dark,physical,20,40,100,An attack move that inflicts double damage if used on a target that is switching out of battle.,Inflicts double damage if the opponent is switching out.
360,https://www.serebii.net/attackdex-bw/quash.shtml,Quash,dark,other,15,0,100,The user suppresses the target and makes its move go last.,No effect.
361,https://www.serebii.net/attackdex-bw/quickattack.shtml,Quick Attack,normal,physical,30,40,100,The user lunges at the target at a speed that makes it almost invisible. It is sure to strike first.,Always strikes first.
362,https://www.serebii.net/attackdex-bw/quickguard.shtml,Quick Guard,fighting,other,15,0,0,"The user protects itself and its allies from priority moves. If used in succession, its chance of failing rises.","If used in succession with other protection moves, it has a 50% chance success rate. Unlike Protect, which works on all moves, Quick Guard prevents all effects from moves with a heightened Speed Priority. In addition to that, it also protects all the player's Pokémon on the field rather than just the user.However, even though it blocks all moves with a Speed Priority of 1 or higher, it does not block moves increased in speed priority by the ability Prankster. In addition to that, the move Feint will hit through this move, as it does with Protect and Detect."
363,https://www.serebii.net/attackdex-bw/quiverdance.shtml,Quiver Dance,bug,other,20,0,0,"The user lightly performs a beautiful, mystic dance. It boosts the user's Sp. Atk, Sp. Def, and Speed stats.","Raises user's SP. ATK, SP. DEF & SPEED by one stage."
364,https://www.serebii.net/attackdex-bw/rage.shtml,Rage,normal,physical,20,20,100,"As long as this move is in use, the power of rage raises the Attack stat each time the user is hit in battle.",User's ATTACK raises if hit.
365,https://www.serebii.net/attackdex-bw/ragepowder.shtml,Rage Powder,bug,other,20,0,0,The user scatters a cloud of irritating powder to draw attention to itself. Opponents aim only at the user.,Opponent only attacks the user. Best used in 2VS2 battles.
366,https://www.serebii.net/attackdex-bw/raindance.shtml,Rain Dance,water,other,5,0,0,"The user summons a heavy rain that falls for five turns, powering up Water-type moves.",Causes Rain for 5 rounds.
367,https://www.serebii.net/attackdex-bw/rapidspin.shtml,Rapid Spin,normal,physical,40,20,100,"A spin attack that can also eliminate such moves as Bind, Wrap, Leech Seed, and Spikes.","User is becomes free from moves like Wrap, Bind and Leech Seed."
368,https://www.serebii.net/attackdex-bw/razorleaf.shtml,Razor Leaf,grass,physical,25,55,95,Sharp-edged leaves are launched to slash at the opposing team. Critical hits land more easily.,Has high critical hit ratio.
369,https://www.serebii.net/attackdex-bw/razorshell.shtml,Razor Shell,water,physical,10,75,95,The user cuts its target with sharp shells. This attack may also lower the target's Defense stat.,May lower opponent's DEFENSE one stage.
370,https://www.serebii.net/attackdex-bw/razorwind.shtml,Razor Wind,normal,special,10,80,100,A two-turn attack. Blades of wind hit opposing Pokémon on the second turn. Critical hits land more easily.,Has high critical hit ratio.
371,https://www.serebii.net/attackdex-bw/recover.shtml,Recover,normal,other,10,0,0,"Restoring its own cells, the user restores its own HP by half of its max HP.",User recovers half the maximum HP.
372,https://www.serebii.net/attackdex-bw/recycle.shtml,Recycle,normal,other,10,0,0,The user recycles a held item that has been used in battle so it can be used again.,Recycles an already used held item.
373,https://www.serebii.net/attackdex-bw/reflect.shtml,Reflect,psychic,other,20,0,0,A wondrous wall of light is put up to suppress damage from physical attacks for five turns.,Halves ATTACK damage inflicted on user.
374,https://www.serebii.net/attackdex-bw/reflecttype.shtml,Reflect Type,normal,other,15,0,0,"The user reflects the target's type, making it the same type as the target.",Makes opponent's type match user
375,https://www.serebii.net/attackdex-bw/refresh.shtml,Refresh,normal,other,20,0,0,"The user rests to cure itself of a poisoning, burn, or paralysis.","Heals poisoning, paralysis, or a burn."
376,https://www.serebii.net/attackdex-bw/relicsong.shtml,Relic Song,normal,special,10,75,100,The user sings an ancient song and attacks by appealing to the hearts of those listening. It may also induce sleep.,May induce SLEEP.
377,https://www.serebii.net/attackdex-bw/rest.shtml,Rest,psychic,other,10,0,0,The user goes to sleep for two turns. It fully restores the user's HP and heals any status problem.,"User restores health, then sleeps."
378,https://www.serebii.net/attackdex-bw/retaliate.shtml,Retaliate,normal,physical,5,70,100,"The user gets revenge for a fainted ally. If an ally fainted in the previous turn, this attack's damage increases.","If a team-mate has been knocked out in the turn before this Pokémon moves, the power is increased by 100%."
379,https://www.serebii.net/attackdex-bw/return.shtml,Return,normal,physical,20,1,100,A full-power attack that grows more powerful the more the user likes its Trainer.,"Return is the move that utilises the Happiness in a more positive light, by rewarding the amount the Pokémon likes the trainer. It is a Normal Type Physical Attack with 20PP and 100% accuracy. Its power is calculated by the following means:   Base Power = Pokémon Happiness / 2.5This gives a maximum result of 102 and a minimum result of 1"
380,https://www.serebii.net/attackdex-bw/revenge.shtml,Revenge,fighting,physical,10,60,100,An attack move that inflicts double the damage if the user has been hurt by the opponent in the same turn.,Power doubles if hit before the attack.
381,https://www.serebii.net/attackdex-bw/reversal.shtml,Reversal,fighting,physical,15,1,100,An all-out attack that becomes more powerful the less HP the user has.,Inflicts more damage when the user's HP is down.
382,https://www.serebii.net/attackdex-bw/roar.shtml,Roar,normal,other,20,0,100,"The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends.",Ends battle. Switches the opponent Pokémon in a trainer battle.
383,https://www.serebii.net/attackdex-bw/roaroftime.shtml,Roar Of Time,dragon,special,5,150,90,The user blasts the target with power that distorts even time. The user must rest on the next turn.,User cannot attack on the next turn.
384,https://www.serebii.net/attackdex-bw/rockblast.shtml,Rock Blast,rock,physical,10,25,90,The user hurls hard rocks at the target. Two to five rocks are launched in quick succession.,Attacks 2-5 times in a row.
385,https://www.serebii.net/attackdex-bw/rockclimb.shtml,Rock Climb,normal,physical,20,90,85,The user attacks the target by smashing into it with incredible force. It may also confuse the target.,May induce CONFUSION.
386,https://www.serebii.net/attackdex-bw/rockpolish.shtml,Rock Polish,rock,other,20,0,0,The user polishes its body to reduce drag. It can sharply raise the Speed stat.,Raises user's SPEED two stages.
387,https://www.serebii.net/attackdex-bw/rockslide.shtml,Rock Slide,rock,physical,10,75,90,Large boulders are hurled at the opposing team to inflict damage. It may also make the targets flinch.,May cause opponent to flinch.
388,https://www.serebii.net/attackdex-bw/rocksmash.shtml,Rock Smash,fighting,physical,15,40,100,The user attacks with a punch that can shatter a rock. It may also lower the target's Defense stat.,May lower opponent's DEFENSE one stage.
389,https://www.serebii.net/attackdex-bw/rockthrow.shtml,Rock Throw,rock,physical,15,50,90,The user picks up and throws a small rock at the target to attack.,No effect.
390,https://www.serebii.net/attackdex-bw/rocktomb.shtml,Rock Tomb,rock,physical,10,50,80,Boulders are hurled at the target. It also lowers the target's Speed by preventing its movement.,May lower opponent's SPEED one stage.
391,https://www.serebii.net/attackdex-bw/rockwrecker.shtml,Rock Wrecker,rock,physical,5,150,90,"The user launches a huge boulder at the target to attack. It must rest on the next turn, however.",User cannot attack on the next turn.
392,https://www.serebii.net/attackdex-bw/roleplay.shtml,Role Play,psychic,other,10,0,0,"The user mimics the target completely, copying the target's natural Ability.",This move changes the user's abiliy to that of the target Pokémon. Doesn't work on Pokémon with the Wonder Guard ability.
393,https://www.serebii.net/attackdex-bw/rollingkick.shtml,Rolling Kick,fighting,physical,15,60,85,"The user lashes out with a quick, spinning kick. It may also make the target flinch.",May cause opponent to flinch.
394,https://www.serebii.net/attackdex-bw/rollout.shtml,Rollout,rock,physical,20,30,90,The user continually rolls into the target over five turns. It becomes stronger each time it hits.,Uses the same move for 5 turns; move's power raises if it hits.
395,https://www.serebii.net/attackdex-bw/roost.shtml,Roost,flying,other,10,0,0,The user lands and rests its body. It restores the user's HP by up to half of its max HP.,Removes Flying-type.
396,https://www.serebii.net/attackdex-bw/round.shtml,Round,normal,special,15,60,100,The user attacks the target with a song. Others can join in the Round and make the attack do greater damage.,"This move increases in power when used by different Pokémon on your side in a single turn. When Round is used by multiple Pokémon, the Pokémon will immediately use it, regardless of Speed or Priority. Each consecutive use of this move has the power doubled up until it hits the maximum of 240."
397,https://www.serebii.net/attackdex-bw/sacredfire.shtml,Sacred Fire,fire,physical,5,100,95,The target is razed with a mystical fire of great intensity. It may also leave the target with a burn.,May induce burn.
398,https://www.serebii.net/attackdex-bw/sacredsword.shtml,Sacred Sword,fighting,physical,20,90,100,The user attacks by slicing with its long horns. The target's stat changes don't affect this attack's damage.,No effect.
399,https://www.serebii.net/attackdex-bw/safeguard.shtml,Safeguard,normal,other,25,0,0,The user creates a protective field that prevents status problems for five turns.,Prevents all status problems.
400,https://www.serebii.net/attackdex-bw/sandtomb.shtml,Sand Tomb,ground,physical,15,35,85,The user traps the target inside a harshly raging sandstorm for four to five turns.,Traps opponent.
401,https://www.serebii.net/attackdex-bw/sand-attack.shtml,Sand-attack,ground,other,15,0,100,"Sand is hurled in the target's face, reducing its accuracy.",Lowers opponent's ACCURACY one stage.
402,https://www.serebii.net/attackdex-bw/sandstorm.shtml,Sandstorm,rock,other,10,0,0,"A five-turn sandstorm is summoned to hurt all combatants except the Rock, Ground, and Steel types.",Causes a Sandstorm for 5 turns.
403,https://www.serebii.net/attackdex-bw/scald.shtml,Scald,water,special,15,80,100,The user shoots boiling hot water at its target. It may also leave the target with a burn.,May induce burn.
404,https://www.serebii.net/attackdex-bw/scaryface.shtml,Scary Face,normal,other,10,0,100,The user frightens the target with a scary face to harshly reduce its Speed stat.,Lowers opponent's SPEED two stages.
405,https://www.serebii.net/attackdex-bw/scratch.shtml,Scratch,normal,physical,35,40,100,"Hard, pointed, and sharp claws rake the target to inflict damage.",No effect.
406,https://www.serebii.net/attackdex-bw/screech.shtml,Screech,normal,other,40,0,85,An earsplitting screech harshly reduces the target's Defense stat.,Lowers opponent's DEFENSE two stages.
407,https://www.serebii.net/attackdex-bw/searingshot.shtml,Searing Shot,fire,special,5,100,100,An inferno of scarlet flames torches everything around the user. It may leave targets with a burn.,May induce burn.
408,https://www.serebii.net/attackdex-bw/secretpower.shtml,Secret Power,normal,physical,20,70,100,The user attacks the target with a secret power. Its added effects vary depending on the user's environment.,This move has a different special effect depending upon the terrain the battle takes place.LocationEffectBuildingsParalysisCaves & MountainsFlinchDeserts & RoadsLowers AccuracyGrassSleepSnowFreezeWaterLowers Attack
409,https://www.serebii.net/attackdex-bw/secretsword.shtml,Secret Sword,fighting,special,10,85,100,The user cuts with its long horn. The odd power contained in the horn does physical damage to the target.,Does damage based upon user's Sp. Atk and opponent's Defense stat
410,https://www.serebii.net/attackdex-bw/seedbomb.shtml,Seed Bomb,grass,physical,15,80,100,The user slams a barrage of hard-shelled seeds down on the target from above.,No effect.
411,https://www.serebii.net/attackdex-bw/seedflare.shtml,Seed Flare,grass,special,5,120,85,The user emits a shock wave from its body to attack its target. It may harshly lower the target's Sp. Def.,Lowers opponent's SP. DEF two stages.
412,https://www.serebii.net/attackdex-bw/seismictoss.shtml,Seismic Toss,fighting,physical,20,1,100,The target is thrown using the power of gravity. It inflicts damage equal to the user's level.,Inflicts damage equal to the user's level.
413,https://www.serebii.net/attackdex-bw/selfdestruct.shtml,Selfdestruct,normal,physical,5,200,100,The user attacks everything around it by causing an explosion. The user faints upon using this move.,User faints.
414,https://www.serebii.net/attackdex-bw/shadowball.shtml,Shadow Ball,ghost,special,15,80,100,The user hurls a shadowy blob at the target. It may also lower the target's Sp. Def stat.,May lower opponent's SP. DEF one stage.
415,https://www.serebii.net/attackdex-bw/shadowclaw.shtml,Shadow Claw,ghost,physical,15,70,100,The user slashes with a sharp claw made from shadows. Critical hits land more easily.,Has high critical hit ratio.
416,https://www.serebii.net/attackdex-bw/shadowforce.shtml,Shadow Force,ghost,physical,5,120,100,"The user disappears, then strikes the target on the second turn. It hits even if the target protects itself.","The user is protected the first turn, attacks the second turn."
417,https://www.serebii.net/attackdex-bw/shadowpunch.shtml,Shadow Punch,ghost,physical,20,60,0,The user throws a punch from the shadows. The punch lands without fail.,Cannot miss.
418,https://www.serebii.net/attackdex-bw/shadowsneak.shtml,Shadow Sneak,ghost,physical,30,40,100,The user extends its shadow and attacks the target from behind. This move always goes first.,Always strikes first.
419,https://www.serebii.net/attackdex-bw/sharpen.shtml,Sharpen,normal,other,30,0,0,"The user reduces its polygon count to make itself more jagged, raising the Attack stat.",Raises user's ATTACK one stage.
420,https://www.serebii.net/attackdex-bw/sheercold.shtml,Sheer Cold,ice,special,5,1,30,The target is attacked with a blast of absolute-zero cold. The target instantly faints if it hits.,May cause one-hit KO.
421,https://www.serebii.net/attackdex-bw/shellsmash.shtml,Shell Smash,normal,other,15,0,0,"The user breaks its shell, lowering its Defense and Sp. Def stats but sharply raising Attack, Sp. Atk, and Speed stats.","Lowers user's DEFENSE & SP. DEF by one stage. Increases user's ATTACK, SP. ATK & SPEED two stages"
422,https://www.serebii.net/attackdex-bw/shiftgear.shtml,Shift Gear,steel,other,10,0,0,"The user rotates its gears, raising its Attack and sharply raising its Speed.",Raises user's ATTACK one stage. Raises user's SPEED two stages.
423,https://www.serebii.net/attackdex-bw/shockwave.shtml,Shock Wave,electric,special,20,60,0,The user strikes the target with a quick jolt of electricity. This attack cannot be evaded.,Cannot miss.
424,https://www.serebii.net/attackdex-bw/signalbeam.shtml,Signal Beam,bug,special,15,75,100,The user attacks with a sinister beam of light. It may also confuse the target.,May induce CONFUSION.
425,https://www.serebii.net/attackdex-bw/silverwind.shtml,Silver Wind,bug,special,5,60,100,The target is attacked with powdery scales blown by wind. It may also raise all the user's stats.,May raise all user's stats one stage.
426,https://www.serebii.net/attackdex-bw/simplebeam.shtml,Simple Beam,normal,other,15,0,100,The user's mysterious psychic wave changes the target's Ability to Simple.,No effect.
427,https://www.serebii.net/attackdex-bw/sing.shtml,Sing,normal,other,15,0,55,A soothing lullaby is sung in a calming voice that puts the target into a deep slumber.,Induces sleep.
428,https://www.serebii.net/attackdex-bw/sketch.shtml,Sketch,normal,other,1,0,0,"It enables the user to permanently learn the move last used by the target. Once used, Sketch disappears.",Copies the opponent's last move forever.
429,https://www.serebii.net/attackdex-bw/skillswap.shtml,Skill Swap,psychic,other,10,0,0,The user employs its psychic power to exchange Abilities with the target.,Use and target trade abilities.
430,https://www.serebii.net/attackdex-bw/skullbash.shtml,Skull Bash,normal,physical,15,100,100,"The user tucks in its head to raise its Defense in the first turn, then rams the target on the next turn.",Raises user's DEFENSE one stage and attacks next turn.
431,https://www.serebii.net/attackdex-bw/skyattack.shtml,Sky Attack,flying,physical,5,140,90,A second-turn attack move where critical hits land more easily. It may also make the target flinch.,May cause opponent to flinch.
432,https://www.serebii.net/attackdex-bw/skydrop.shtml,Sky Drop,flying,physical,10,60,100,"The user takes the target into the sky, then drops it during the next turn. The target cannot attack while in the sky.",Rises to the sky and prevents the target Pokémon from using a move in the next turn.
433,https://www.serebii.net/attackdex-bw/skyuppercut.shtml,Sky Uppercut,fighting,physical,15,85,90,The user attacks the target with an uppercut thrown skyward with force.,Hits even if opponent is using FLY.
434,https://www.serebii.net/attackdex-bw/slackoff.shtml,Slack Off,normal,other,10,0,0,"The user slacks off, restoring its own HP by up to half of its maximum HP.",User recovers half the maximum HP.
435,https://www.serebii.net/attackdex-bw/slam.shtml,Slam,normal,physical,20,80,75,"The target is slammed with a long tail, vines, etc., to inflict damage.",No effect.
436,https://www.serebii.net/attackdex-bw/slash.shtml,Slash,normal,physical,20,70,100,The target is attacked with a slash of claws or blades. Critical hits land more easily.,Has high critical hit ratio.
437,https://www.serebii.net/attackdex-bw/sleeppowder.shtml,Sleep Powder,grass,other,15,0,75,The user scatters a big cloud of sleep-inducing dust around the target.,Induces sleep.
438,https://www.serebii.net/attackdex-bw/sleeptalk.shtml,Sleep Talk,normal,other,10,0,0,"While it is asleep, the user randomly uses one of the moves it knows.",Uses an own random move while asleep.
439,https://www.serebii.net/attackdex-bw/sludge.shtml,Sludge,poison,special,20,65,100,Unsanitary sludge is hurled at the target. It may also poison the target.,May induce poison.
440,https://www.serebii.net/attackdex-bw/sludgebomb.shtml,Sludge Bomb,poison,special,10,90,100,Unsanitary sludge is hurled at the target. It may also poison the target.,May induce poison.
441,https://www.serebii.net/attackdex-bw/sludgewave.shtml,Sludge Wave,poison,special,10,95,100,It swamps the area around the user with a giant sludge wave. It may also poison those hit.,May induce poison.
442,https://www.serebii.net/attackdex-bw/smackdown.shtml,Smack Down,rock,physical,15,50,100,The user throws a stone or projectile to attack an opponent. A flying Pokémon will fall to the ground when hit.,Removes target's Ground-type resistance.
443,https://www.serebii.net/attackdex-bw/smellingsalt.shtml,Smellingsalt,normal,physical,10,60,100,"This attack inflicts double damage on a target with paralysis. It also cures the target's paralysis, however.",Stronger against a paralyzed opponent but also heals them.
444,https://www.serebii.net/attackdex-bw/smog.shtml,Smog,poison,special,20,20,70,The target is attacked with a discharge of filthy gases. It may also poison the target.,May induce poison.
445,https://www.serebii.net/attackdex-bw/smokescreen.shtml,Smokescreen,normal,other,20,0,100,The user releases an obscuring cloud of smoke or ink. It reduces the target's accuracy.,Lowers opponent's ACCURACY one stage.
446,https://www.serebii.net/attackdex-bw/snarl.shtml,Snarl,dark,special,15,55,95,"The user yells as if it is ranting about something, making the target's Sp. Atk stat decrease.",May lower opponent's SP. ATK one stage.
